date,product_id,demand
2022-04-01,product_329,1.3159485
2022-04-01,product_330,2.087251
2022-04-01,product_331,11.262593
2022-04-01,product_332,5.739304
2022-04-01,product_333,4.216022
2022-04-01,product_334,18.970474
2022-04-01,product_335,0.4771909
2022-04-01,product_336,13.009688
2022-04-01,product_337,5.2205787
2022-04-01,product_338,9.063423
2022-04-01,product_339,1.2150949
2022-04-01,product_340,3.8911102
2022-04-01,product_341,24.20199
2022-04-01,product_342,0.8273665
2022-04-01,product_343,6.6823006
2022-04-01,product_344,10.131958
2022-04-01,product_345,3.7238994
2022-04-01,product_346,2.4969695
2022-04-01,product_347,0.90116113
2022-04-01,product_348,0.93519515
2022-04-01,product_349,5.3425837
2022-04-01,product_350,0.80614597
2022-04-01,product_351,6.1461296
2022-04-01,product_352,5.1053705
2022-04-01,product_353,1.6195136
2022-04-01,product_354,0.76405823
2022-04-01,product_355,2.9421701
2022-04-01,product_356,0.53593946
2022-04-01,product_357,6.5779657
2022-04-01,product_358,9.990261
2022-04-01,product_359,5.26252
2022-04-01,product_360,1.2576884
2022-04-01,product_361,1.0539213
2022-04-01,product_362,0.75354636
2022-04-01,product_363,1.9306401
2022-04-01,product_364,3.8734632
2022-04-01,product_365,8.38692
2022-04-01,product_366,0.87077963
2022-04-01,product_367,10.546803
2022-04-01,product_368,5.2269692
2022-04-01,product_369,2.1732874
2022-04-01,product_370,3.8846557
2022-04-01,product_371,2.7595654
2022-04-01,product_372,7.097226
2022-04-01,product_373,4.4683924
2022-04-01,product_374,0.4343296
2022-04-01,product_375,2.9513118
2022-04-01,product_376,1.3815587
2022-04-01,product_377,4.5648084
2022-04-01,product_378,2.2643847
2022-04-01,product_379,3.0880733
2022-04-01,product_380,1.1944757
2022-04-01,product_381,2.5887487
2022-04-01,product_382,2.6982706
2022-04-01,product_383,1.5840389
2022-04-01,product_384,7.7745
2022-04-01,product_385,1.3723407
2022-04-01,product_386,2.5967433
2022-04-01,product_387,1.9726126
2022-04-01,product_388,4.8271055
2022-04-01,product_389,2.171778
2022-04-01,product_390,31.109844
2022-04-01,product_391,3.6241808
2022-04-01,product_392,5.177895
2022-04-01,product_393,5.1137624
2022-04-01,product_394,2.5593758
2022-04-01,product_395,12.873606
2022-04-01,product_396,1.4243381
2022-04-01,product_397,4.426224
2022-04-01,product_398,5.3936844
2022-04-01,product_399,4.1913753
2022-04-01,product_400,2.0509598
2022-04-01,product_401,16.857225
2022-04-01,product_402,0.46462798
2022-04-01,product_403,2.8221207
2022-04-01,product_404,6.0661063
2022-04-01,product_405,0.87721264
2022-04-01,product_406,0.38559294
2022-04-01,product_407,1.8383015
2022-04-01,product_408,3.9463334
2022-04-01,product_409,1.6461688
2022-04-01,product_410,0.70040345
2022-04-01,product_411,1.1939613
2022-04-01,product_412,52.210743
2022-04-01,product_413,0.5603265
2022-04-01,product_414,4.500045
2022-04-01,product_415,1.8540182
2022-04-01,product_416,3.7259161
2022-04-01,product_417,14.490561
2022-04-01,product_418,4.0674644
2022-04-01,product_419,1.5054812
2022-04-01,product_420,1.7703105
2022-04-01,product_421,10.882448
2022-04-01,product_422,1.782841
2022-04-01,product_423,2.2034056
2022-04-01,product_424,2.9467788
2022-04-01,product_425,1.0571967
2022-04-01,product_426,1.2180692
2022-04-01,product_427,0.19877607
2022-04-01,product_428,5.427103
2022-04-01,product_429,1.0251245
2022-04-01,product_430,3.3076017
2022-04-01,product_431,9.677243
2022-04-01,product_432,4.1639414
2022-04-01,product_433,9.118829
2022-04-01,product_434,4.200295
2022-04-01,product_435,2.85233
2022-04-01,product_436,6.391867
2022-04-01,product_437,1.6121917
2022-04-01,product_438,2.3809566
2022-04-01,product_439,20.828604
2022-04-01,product_440,22.330303
2022-04-01,product_441,1.9964281
2022-04-01,product_442,4.5428667
2022-04-01,product_443,4.5478053
2022-04-01,product_444,3.3658898
2022-04-01,product_445,1.02465
2022-04-01,product_446,0.66614646
2022-04-01,product_447,4.226515
2022-04-01,product_448,1.4414487
2022-04-01,product_449,1.3439407
2022-04-01,product_450,2.9600317
2022-04-01,product_451,3.3649197
2022-04-01,product_452,4.334296
2022-04-01,product_453,0.84478575
2022-04-01,product_454,33.58559
2022-04-01,product_455,6.177518
2022-04-01,product_456,6.2613144
2022-04-01,product_457,5.64537
2022-04-01,product_458,1.0873271
2022-04-01,product_459,1.7383848
2022-04-01,product_460,9.672445
2022-04-01,product_461,3.2748258
2022-04-01,product_462,1.4522849
2022-04-01,product_463,4.5577807
2022-04-01,product_464,6.1243844
2022-04-01,product_465,2.010517
2022-04-01,product_466,2.6044633
2022-04-01,product_467,1.6770868
2022-04-01,product_468,24.969883
2022-04-01,product_469,1.5079455
2022-04-01,product_470,0.9634191
2022-04-01,product_471,5.2018366
2022-04-01,product_472,1.0753039
2022-04-01,product_473,1.7930619
2022-04-01,product_474,1.9669864
2022-04-01,product_475,4.17053
2022-04-01,product_476,10.305644
2022-04-01,product_477,12.911336
2022-04-01,product_478,1.7058972
2022-04-01,product_479,1.2516699
2022-04-01,product_480,2.0838444
2022-04-01,product_481,7.347228
2022-04-01,product_482,5.2241225
2022-04-01,product_483,1.7332727
2022-04-01,product_484,8.69134
2022-04-01,product_485,0.5471712
2022-04-01,product_486,5.395637
2022-04-01,product_487,6.2449427
2022-04-01,product_488,0.79669327
2022-04-01,product_489,3.66982
2022-04-01,product_490,1.8657683
2022-04-01,product_491,4.9875884
2022-04-01,product_492,4.180417
2022-04-01,product_493,21.438684
2022-04-01,product_494,4.283686
2022-04-01,product_495,5.1813836
2022-04-01,product_496,1.7863022
2022-04-01,product_497,3.2772455
2022-04-01,product_498,3.602896
2022-04-01,product_499,4.1879506
2022-04-01,product_500,1.6739964
2022-04-01,product_501,1.0928988
2022-04-01,product_502,5.346914
2022-04-01,product_503,5.956831
2022-04-01,product_504,8.470816
2022-04-01,product_505,2.9431517
2022-04-01,product_506,1.2126755
2022-04-01,product_507,16.19889
2022-04-01,product_508,4.6392136
2022-04-01,product_509,5.2583604
2022-04-01,product_510,1.1325072
2022-04-01,product_511,6.4131074
2022-04-01,product_512,4.7287664
2022-04-01,product_513,0.35502842
2022-04-01,product_514,7.501173
2022-04-01,product_515,2.2794452
2022-04-01,product_516,2.8426697
2022-04-01,product_517,1.4030433
2022-04-01,product_518,5.7301145
2022-04-01,product_519,0.9466491
2022-04-01,product_520,1.1925375
2022-04-01,product_521,3.2034302
2022-04-01,product_522,2.656085
2022-04-01,product_523,3.338849
2022-04-01,product_524,5.7526402
2022-04-01,product_525,0.9640508
2022-04-01,product_526,0.33164358
2022-04-01,product_527,6.154637
2022-04-01,product_528,8.339538
2022-04-01,product_529,11.089144
2022-04-01,product_530,3.4649818
2022-04-01,product_531,16.329868
2022-04-01,product_532,4.346875
2022-04-01,product_533,2.834256
2022-04-01,product_534,4.465213
2022-04-01,product_535,5.236595
2022-04-01,product_536,9.208031
2022-04-01,product_537,3.8121717
2022-04-01,product_538,3.0550454
2022-04-01,product_539,20.064053
2022-04-01,product_540,2.0308375
2022-04-01,product_541,5.9198647
2022-04-01,product_542,2.7028298
2022-04-01,product_543,5.6422596
2022-04-01,product_544,1.4603496
2022-04-01,product_545,1.6912824
2022-04-01,product_546,2.4094045
2022-04-01,product_547,4.695904
2022-04-01,product_548,4.2911572
2022-04-01,product_549,9.983124
2022-04-01,product_550,15.39126
2022-04-01,product_551,7.888002
2022-04-01,product_552,3.026435
2022-04-01,product_553,1.0036194
2022-04-01,product_554,3.9857826
2022-04-01,product_555,2.848607
2022-04-01,product_556,3.5744216
2022-04-01,product_557,4.331834
2022-04-01,product_558,1.1138798
2022-04-01,product_559,3.8977463
2022-04-01,product_560,14.434046
2022-04-01,product_561,12.938554
2022-04-01,product_562,2.3069272
2022-04-01,product_563,3.8682756
2022-04-01,product_564,7.9789643
2022-04-01,product_565,3.115665
2022-04-01,product_566,3.4075694
2022-04-01,product_567,13.004178
2022-04-01,product_568,35.13689
2022-04-01,product_569,4.119698
2022-04-01,product_570,4.0848055
2022-04-01,product_571,1.5878828
2022-04-01,product_572,1.0260749
2022-04-01,product_573,1.1980591
2022-04-01,product_574,6.4591084
2022-04-01,product_575,2.3422182
2022-04-01,product_576,1.1562258
2022-04-01,product_577,0.6340503
2022-04-01,product_578,4.3602986
2022-04-01,product_579,2.2101674
2022-04-01,product_580,1.0631734
2022-04-01,product_581,28.157196
2022-04-01,product_582,4.201618
2022-04-01,product_583,1.5275285
2022-04-01,product_584,5.191028
2022-04-01,product_585,3.920783
2022-04-01,product_586,1.2088598
2022-04-01,product_587,7.0325966
2022-04-01,product_588,3.4405804
2022-04-01,product_589,12.235574
2022-04-01,product_590,1.0406905
2022-04-01,product_591,4.89532
2022-04-01,product_592,0.7469862
2022-04-01,product_593,4.5249887
2022-04-01,product_594,55.579742
2022-04-01,product_595,4.5714855
2022-04-01,product_596,4.200434
2022-04-01,product_597,18.00158
2022-04-01,product_598,34.116966
2022-04-01,product_599,1.2031451
2022-04-01,product_600,9.045276
2022-04-01,product_601,6.165823
2022-04-01,product_602,0.9693214
2022-04-01,product_603,2.5582514
2022-04-01,product_604,1.810726
2022-04-01,product_605,0.866408
2022-04-01,product_606,7.846902
2022-04-01,product_607,2.8140721
2022-04-01,product_608,1.3097757
2022-04-01,product_609,12.091921
2022-04-01,product_610,11.717228
2022-04-01,product_611,0.8573931
2022-04-01,product_612,4.7166123
2022-04-01,product_613,4.690014
2022-04-01,product_614,10.516903
2022-04-01,product_615,1.4669126
2022-04-01,product_616,3.4663136
2022-04-01,product_617,2.4764328
2022-04-01,product_618,0.8985116
2022-04-01,product_619,6.359389
2022-04-01,product_620,3.094606
2022-04-01,product_621,18.292667
2022-04-01,product_622,5.288224
2022-04-01,product_623,0.45328355
2022-04-01,product_624,6.411113
2022-04-01,product_625,12.695129
2022-04-01,product_626,19.64581
2022-04-01,product_627,2.0658572
2022-04-01,product_628,2.2965875
2022-04-01,product_629,2.1463385
2022-04-01,product_630,8.320268
2022-04-01,product_631,4.1183777
2022-04-01,product_632,1.1352979
2022-04-01,product_633,13.715864
2022-04-01,product_634,2.4529119
2022-04-01,product_635,2.030045
2022-04-01,product_636,3.7823448
2022-04-01,product_637,12.953224
2022-04-01,product_638,1.3484715
2022-04-01,product_639,2.0507932
2022-04-01,product_640,3.637795
2022-04-01,product_641,8.3187475
2022-04-01,product_642,1.6082462
2022-04-01,product_643,2.1511219
2022-04-01,product_644,4.8244143
2022-04-01,product_645,6.868761
2022-04-01,product_646,4.3171124
2022-04-01,product_647,4.8599763
2022-04-01,product_648,2.6661806
2022-04-01,product_649,0.655533
2022-04-01,product_650,1.7845275
2022-04-01,product_651,11.685681
2022-04-01,product_652,1.3041728
2022-04-01,product_653,1.5583447
2022-04-01,product_654,23.39189
2022-04-01,product_655,4.522721
2022-04-01,product_656,2.1798203
2022-04-01,product_657,0.7268604
2022-04-01,product_658,0.9421297
2022-04-01,product_659,4.5006886
2022-04-01,product_660,2.2084577
2022-04-01,product_661,0.83331776
2022-04-01,product_662,2.4444823
2022-04-01,product_663,1.0477625
2022-04-01,product_664,3.9635258
2022-04-01,product_665,2.1171572
2022-04-01,product_666,0.86189395
2022-04-01,product_667,4.506915
2022-04-01,product_668,0.4953504
2022-04-01,product_669,8.690056
2022-04-01,product_670,4.9887753
2022-04-01,product_671,8.044329
2022-04-01,product_672,2.562721
2022-04-01,product_673,3.402286
2022-04-01,product_674,1.4590406
2022-04-01,product_675,11.817839
2022-04-01,product_676,5.386061
2022-04-01,product_677,10.051328
2022-04-01,product_678,6.5342245
2022-04-01,product_679,2.9323735
2022-04-01,product_680,1.7338524
2022-04-01,product_681,4.6891937
2022-04-01,product_682,4.8096485
2022-04-01,product_683,5.6618366
2022-04-01,product_684,1.6175218
2022-04-01,product_685,4.6784363
2022-04-01,product_686,1.8821491
2022-04-01,product_687,1.6966269
2022-04-01,product_688,0.42264354
2022-04-01,product_689,6.1989594
2022-04-01,product_690,2.8010547
2022-04-01,product_691,0.6061429
2022-04-01,product_692,1.7295182
2022-04-01,product_693,16.045294
2022-04-01,product_694,5.955306
2022-04-01,product_695,2.4234827
2022-04-01,product_696,1.1348711
2022-04-01,product_697,1.5661604
2022-04-01,product_698,2.051927
2022-04-01,product_699,3.865392
2022-04-01,product_700,1.3157387
2022-04-01,product_701,2.9249666
2022-04-01,product_702,20.199236
2022-04-01,product_703,1.0201452
2022-04-01,product_704,0.4162099
2022-04-01,product_705,1.6032181
2022-04-01,product_706,3.7999966
2022-04-01,product_707,0.66865474
2022-04-01,product_708,7.768508
2022-04-01,product_709,1.5369573
2022-04-01,product_710,9.237065
2022-04-01,product_711,6.7857056
2022-04-01,product_712,1.8758531
2022-04-01,product_713,2.199121
2022-04-01,product_714,2.939288
2022-04-01,product_715,3.688417
2022-04-01,product_716,5.643301
2022-04-01,product_717,0.66402316
2022-04-01,product_718,0.66971064
2022-04-01,product_719,1.9517456
2022-04-01,product_720,3.5525804
2022-04-01,product_721,1.6285356
2022-04-01,product_722,1.882484
2022-04-01,product_723,18.688286
2022-04-01,product_724,4.436523
2022-04-01,product_725,2.5056603
2022-04-01,product_726,1.5735365
2022-04-01,product_727,0.9102278
2022-04-01,product_728,7.116748
2022-04-01,product_729,6.8252335
2022-04-01,product_730,2.551503
2022-04-01,product_731,8.405279
2022-04-01,product_732,7.3852577
2022-04-01,product_733,0.95871073
2022-04-01,product_734,0.49802402
2022-04-01,product_735,1.5509273
2022-04-01,product_736,2.3532972
2022-04-01,product_737,9.205986
2022-04-01,product_738,0.45008647
2022-04-01,product_739,5.3790717
2022-04-01,product_740,4.32701
2022-04-01,product_741,1.236583
2022-04-01,product_742,2.7768133
2022-04-01,product_743,1.2233377
2022-04-01,product_744,3.3333077
2022-04-01,product_745,11.061157
2022-04-01,product_746,1.2342422
2022-04-01,product_747,11.42419
2022-04-01,product_748,1.8732485
2022-04-01,product_749,6.4878807
2022-04-01,product_750,10.336775
2022-04-01,product_751,1.0877622
2022-04-01,product_752,2.7258408
2022-04-01,product_753,1.947014
2022-04-01,product_754,3.474152
2022-04-01,product_755,5.307851
2022-04-01,product_756,5.373442
2022-04-01,product_757,1.2239478
2022-04-01,product_758,3.5015907
2022-04-01,product_759,0.44597906
2022-04-01,product_760,1.7059289
2022-04-01,product_761,0.8566322
2022-04-01,product_762,2.3518288
2022-04-01,product_763,2.711861
2022-04-01,product_764,1.848159
2022-04-01,product_765,3.2435265
2022-04-01,product_766,6.4638443
2022-04-01,product_767,8.318555
2022-04-01,product_768,1.4678472
2022-04-01,product_769,4.486551
2022-04-01,product_770,0.39474943
2022-04-01,product_771,1.7404693
2022-04-01,product_772,4.7177877
2022-04-01,product_773,0.744715
2022-04-01,product_774,1.282343
2022-04-01,product_775,1.8280414
2022-04-01,product_776,4.452039
2022-04-01,product_777,25.119701
2022-04-01,product_778,3.8024185
2022-04-01,product_779,3.7155266
2022-04-01,product_780,2.3278484
2022-04-01,product_781,1.9692317
2022-04-01,product_782,7.69308
2022-04-01,product_783,7.401489
2022-04-01,product_784,10.660532
2022-04-01,product_785,4.533774
2022-04-01,product_786,9.9242935
2022-04-01,product_787,2.477576
2022-04-01,product_788,2.195387
2022-04-01,product_789,2.8458834
2022-04-01,product_790,13.195289
2022-04-01,product_791,1.8067006
2022-04-01,product_792,1.8039893
2022-04-01,product_793,4.598371
2022-04-01,product_794,6.8223877
2022-04-01,product_795,1.81037
2022-04-01,product_796,3.6424294
2022-04-01,product_797,1.1791717
2022-04-01,product_798,3.2477336
2022-04-01,product_799,1.4595162
2022-04-01,product_800,1.4171144
2022-04-01,product_801,1.151572
2022-04-01,product_802,4.548201
2022-04-01,product_803,3.3239286
2022-04-01,product_804,1.5660214
2022-04-01,product_805,7.4729543
2022-04-01,product_806,2.6413069
2022-04-01,product_807,20.025387
2022-04-01,product_808,6.6060266
2022-04-01,product_809,4.7685833
2022-04-01,product_810,2.3540177
2022-04-01,product_811,15.417959
2022-04-01,product_812,6.553592
2022-04-01,product_813,6.999234
2022-04-01,product_814,32.894825
2022-04-01,product_815,2.6897962
2022-04-01,product_816,3.0905893
2022-04-01,product_817,3.993375
2022-04-01,product_818,6.1883326
2022-04-01,product_819,4.651556
2022-04-01,product_820,0.7712959
2022-04-01,product_821,1.5245372
2022-04-01,product_822,3.7300775
2022-04-01,product_823,3.9029162
2022-04-01,product_824,2.2979367
2022-04-01,product_825,1.8497009
2022-04-01,product_826,9.240805
2022-04-01,product_827,4.324747
2022-04-01,product_828,0.8840059
2022-04-01,product_829,1.0005399
2022-04-01,product_830,0.4216415
2022-04-01,product_831,5.5705104
2022-04-01,product_832,20.63787
2022-04-01,product_833,2.6501987
2022-04-01,product_834,2.2580433
2022-04-01,product_835,9.869323
2022-04-01,product_836,6.464698
2022-04-01,product_837,2.0376618
2022-04-01,product_838,2.8394978
2022-04-01,product_839,0.85259414
